tick,time,steerCmd,brakeCmd,throttleCmd,distance1,distance2,distanc3,Location_X,Location_Y,Location_Z,Rotation_Pitch,Rotation_Yaw,Rotation_Roll,distance3
35,21:41:45:905,0.0,0.6212635636329651,0.6212635636329651,162.82781418861762,366.9393026732094,,-433.9004211425781,34.89896011352539,-0.018755225464701653,0.0010381886968389153,0.00026064019766636193,-0.0028076169546693563,581.1985655562054
36,21:41:45:933,0.0,0.6212635636329651,0.6212635636329651,162.82781504232062,366.9393051161939,,-433.9004211425781,34.89896011352539,-0.018824081867933273,0.0007649811450392008,0.00026067436556331813,-0.002166748046875,581.1985667431626
37,21:41:45:962,0.0,0.6212635636329651,0.6212635636329651,162.82781589602965,366.9393075591252,,-433.9004211425781,34.89896011352539,-0.018892936408519745,0.0006420377176254988,0.00026068597799167037,-0.001861572265625,581.1985679300958
38,21:41:45:988,0.0,0.6212635636329651,0.6212635636329651,162.82781687087436,366.93931022601686,,-433.9004211425781,34.898956298828125,-0.01896739937365055,0.00045762263471260667,0.000260703731328249,-0.0014343260554596782,581.1985692380096
39,21:41:46:013,0.0,0.6212635636329651,0.6212635636329651,162.82781687087436,366.93931022601686,,-433.9004211425781,34.898956298828125,-0.01896739937365055,0.00045762263471260667,0.000260703731328249,-0.0014343260554596782,581.1985692380096
40,21:41:46:053,0.0,0.6212635636329651,0.6212635636329651,162.82784919592177,366.93934578760894,,-433.90045166015625,34.89895248413086,-0.019109420478343964,0.00023222641902975738,0.00026072049513459206,-0.0008850097074173391,581.1986022229681
41,21:41:46:060,0.0,0.6212635636329651,0.6212635636329651,162.82784958145365,366.9393467681255,,-433.90045166015625,34.898948669433594,-0.019136352464556694,0.00018441509746480733,0.0002606597845442593,-0.000732421875,581.198602711533
42,21:41:46:086,0.0,0.6212635636329651,0.6212635636329651,162.82784968031163,366.9393470509793,,-433.90045166015625,34.898948669433594,-0.019144324585795403,0.00014343396469485015,0.0002606381312943995,-0.000640869140625,581.1986028489624
43,21:41:46:112,0.0,0.6212635636329651,0.6212635636329651,162.82784930518463,366.939345977656,,-433.90045166015625,34.898948669433594,-0.019114073365926743,0.00010245283192489296,0.0002606344933155924,-0.0005187987699173391,581.1986023274696
44,21:41:46:121,0.0,0.6212635636329651,0.6212635636329651,162.82784930518463,366.939345977656,,-433.90045166015625,34.898948669433594,-0.019114073365926743,0.00010245283192489296,0.0002606344933155924,-0.0005187987699173391,581.1986023274696
45,21:41:46:166,0.0,0.6212635636329651,0.6212635636329651,162.82784927019216,366.9393458775339,,-433.90045166015625,34.898948669433594,-0.019111251458525658,6.147169915493578e-05,0.00026063527911901474,-0.00039672848652116954,581.1986022788236
46,21:41:46:216,0.0,0.6212635636329651,0.6212635636329651,162.8278496817437,366.93934705507667,,-433.90045166015625,34.898948669433594,-0.019144440069794655,6.147169915493578e-05,0.00026063527911901474,-0.00039672848652116954,581.1986028509533
47,21:41:46:223,0.0,0.6212635636329651,0.6212635636329651,162.82784952987674,366.9393466205526,,-433.90045166015625,34.898948669433594,-0.01913219317793846,2.0490566384978592e-05,0.0002606362395454198,-0.000274658203125,581.1986026398321
48,21:41:46:249,0.0,0.6212635636329651,0.6212635636329651,162.82784915666906,366.93934555271557,,-433.90045166015625,34.898948669433594,-0.019102096557617188,2.0490566384978592e-05,0.0002606362395454198,-0.000274658203125,581.198602121005
49,21:41:46:276,0.0,0.6212635636329651,0.6212635636329651,162.8278492139168,366.9393455939343,,-433.90045166015625,34.89894485473633,-0.0191025547683239,2.0490566384978592e-05,0.0002606362395454198,-0.000274658203125,581.1986021531959
50,21:41:46:301,0.0,0.6212635636329651,0.6212635636329651,162.82784938040214,366.9393460702906,,-433.90045166015625,34.89894485473633,-0.019115980714559555,-3.415094397496432e-05,0.0002606352500151843,-0.00018310546875,581.1986023846417
