tick,time,steerCmd,brakeCmd,throttleCmd,distance1,distance2,distanc3,Location_X,Location_Y,Location_Z,Rotation_Pitch,Rotation_Yaw,Rotation_Roll,distance3
19,21:33:14:547,0.0,0.6212635636329651,0.6212635636329651,162.82722365304295,366.93879261218217,,-433.8997802734375,34.8985481262207,-0.02235385775566101,0.08653849363327026,0.0003615264140535146,-0.13885498046875,581.1979894637122
20,21:33:14:576,0.0,0.6212635636329651,0.6212635636329651,162.82738365318602,366.938910008119,,-433.89996337890625,34.8985595703125,-0.020507659763097763,0.06473653018474579,0.00045062319259159267,-0.1057739183306694,581.198140631902
21,21:33:14:605,0.0,0.6212635636329651,0.6212635636329651,162.82743581119482,366.9389457668424,,-433.9000244140625,34.898563385009766,-0.019797133281826973,0.055126454681158066,0.0004821695911232382,-0.0911254808306694,581.1981893826159
22,21:33:14:632,0.0,0.6212635636329651,0.6212635636329651,162.82752073933804,366.93901847539945,,-433.9001159667969,34.89856719970703,-0.019268417730927467,0.047442492097616196,0.0005039206589572132,-0.0793456956744194,581.1982717808326
23,21:33:14:640,0.0,0.6212635636329651,0.6212635636329651,162.82752073933804,366.93901847539945,,-433.9001159667969,34.89856719970703,-0.019268417730927467,0.047442492097616196,0.0005039206589572132,-0.0793456956744194,581.1982717808326
24,21:33:14:670,0.0,0.6212635636329651,0.6212635636329651,162.82766002629822,366.93913346480906,,-433.9002685546875,34.898582458496094,-0.018214302137494087,0.027218302711844444,0.0005466672591865063,-0.0479126013815403,581.1984060748533
25,21:33:14:693,0.0,0.6212635636329651,0.6212635636329651,162.82768876520782,366.93915900860947,,-433.9002990722656,34.89858627319336,-0.01807537116110325,0.022669397294521332,0.0005533343064598739,-0.04071044921875,581.1984341682244
26,21:33:14:724,0.0,0.6212635636329651,0.6212635636329651,162.82771714063932,366.939183634279,,-433.90032958984375,34.89859390258789,-0.017911262810230255,0.01581188663840294,0.0005613897810690105,-0.02963256649672985,581.1984618033607
27,21:33:14:755,0.0,0.6212635636329651,0.6212635636329651,162.8277784756089,366.939245640034,,-433.900390625,34.898597717285156,-0.017940444871783257,0.011051245033740997,0.0005654708365909755,-0.021759033203125,581.1985233069189
28,21:33:14:780,0.0,0.6212635636329651,0.6212635636329651,162.82780948440634,366.9392776812892,,-433.9004211425781,34.89860153198242,-0.017984656617045403,0.009207094088196754,0.0005667180521413684,-0.01861572079360485,581.198554557116
29,21:33:14:806,0.0,0.6212635636329651,0.6212635636329651,162.82781022335027,366.93927979656183,,-433.9004211425781,34.89860153198242,-0.018044279888272285,0.007240000180900097,0.0005678700981661677,-0.015228272415697575,581.1985555848315
30,21:33:14:831,0.0,0.6212635636329651,0.6212635636329651,162.82781022335027,366.93927979656183,,-433.9004211425781,34.89860153198242,-0.018044279888272285,0.007240000180900097,0.0005678700981661677,-0.015228272415697575,581.1985555848315
31,21:33:14:857,0.0,0.6212635636329651,0.6212635636329651,162.82784416179774,366.93932022337907,,-433.90045166015625,34.89860534667969,-0.018324851989746094,0.0036746414843946695,0.0005693588755093515,-0.008758543990552425,581.1985909092152
32,21:33:14:881,0.0,0.6212635636329651,0.6212635636329651,162.82784416179774,366.93932022337907,,-433.90045166015625,34.89860534667969,-0.018324851989746094,0.0036746414843946695,0.0005693588755093515,-0.008758543990552425,581.1985909092152
33,21:33:14:889,0.0,0.6212635636329651,0.6212635636329651,162.82784416179774,366.93932022337907,,-433.90045166015625,34.89860534667969,-0.018324851989746094,0.0036746414843946695,0.0005693588755093515,-0.008758543990552425,581.1985909092152
34,21:33:14:916,0.0,0.6212635636329651,0.6212635636329651,162.82784537327174,366.93932369077686,,-433.90045166015625,34.89860534667969,-0.018422584980726242,0.002930151065811515,0.0005695107392966747,-0.007171630859375,581.1985925938814
35,21:33:14:942,0.0,0.6212635636329651,0.6212635636329651,162.82784611283768,366.93932580744206,,-433.90045166015625,34.89860534667969,-0.01848224550485611,0.0024930189829319715,0.0005695880390703678,-0.006164550315588713,581.198593622284
36,21:33:14:975,0.0,0.6212635636329651,0.6212635636329651,162.8278463941796,366.93932673527706,,-433.90045166015625,34.89860916137695,-0.01850910112261772,0.002219811314716935,0.0005696376319974661,-0.005523681174963713,581.1985940609175
37,21:33:15:018,0.0,0.6212635636329651,0.6212635636329651,162.82784782709774,366.93933083614536,,-433.90045166015625,34.89860916137695,-0.01862468756735325,0.0017621887382119894,0.0005697151646018028,-0.004455565940588713,581.1985960533699
38,21:33:15:033,0.0,0.6212635636329651,0.6212635636329651,162.82784922081657,366.939334824639,,-433.90045166015625,34.89860916137695,-0.018737105652689934,0.0014275094727054238,0.000569765514228493,-0.003662109375,581.1985979912289
39,21:33:15:076,0.0,0.6212635636329651,0.6212635636329651,162.82785029394563,366.9393380181705,,-433.90045166015625,34.89861297607422,-0.01882782019674778,0.001079169800505042,0.000569812604226172,-0.0028381345327943563,581.1985995306848
40,21:33:15:103,0.0,0.6212635636329651,0.6212635636329651,162.8278511949544,366.93934059644664,,-433.90045166015625,34.89861297607422,-0.018900489434599876,0.0007649811450392008,0.0005698504974134266,-0.0021057126577943563,581.1986007833774
41,21:33:15:127,0.0,0.6212635636329651,0.6212635636329651,162.82785194416354,366.93934286289107,,-433.90045166015625,34.898616790771484,-0.01896507292985916,0.0006352075724862516,0.000569862371776253,-0.0018005369929596782,581.1986018723993
42,21:33:15:152,0.0,0.6212635636329651,0.6212635636329651,162.82785194416354,366.93934286289107,,-433.90045166015625,34.898616790771484,-0.01896507292985916,0.0006352075724862516,0.000569862371776253,-0.0018005369929596782,581.1986018723993
43,21:33:15:178,0.0,0.6212635636329651,0.6212635636329651,162.82785311158113,366.9393459580935,,-433.90045166015625,34.89860916137695,-0.019050903618335724,0.00036200002068653703,0.0005698866443708539,-0.0011596678523346782,581.1986034005821
44,21:33:15:220,0.0,0.6212635636329651,0.6212635636329651,162.82791460001965,366.9394082798782,,-433.9005126953125,34.89860916137695,-0.01908828690648079,0.00023222641902975738,0.0005698241293430328,-0.0008544921292923391,581.1986650698676
45,21:33:15:252,0.0,0.6212635636329651,0.6212635636329651,162.82791485309292,366.9394088813868,,-433.9005126953125,34.89860534667969,-0.01910453662276268,0.000150264153489843,0.0005697962478734553,-0.0006103515042923391,581.1986653742854
46,21:33:15:284,0.0,0.6212635636329651,0.6212635636329651,162.82791504988217,366.9394094444495,,-433.9005126953125,34.89860534667969,-0.019120406359434128,0.000150264153489843,0.0005697962478734553,-0.0006103515042923391,581.198665647859
47,21:33:15:307,0.0,0.6212635636329651,0.6212635636329651,162.82791504988217,366.9394094444495,,-433.9005126953125,34.89860534667969,-0.019120406359434128,0.000150264153489843,0.0005697962478734553,-0.0006103515042923391,581.198665647859
48,21:33:15:332,0.0,0.6212635636329651,0.6212635636329651,162.82791504988217,366.9394094444495,,-433.9005126953125,34.89860534667969,-0.019120406359434128,0.000150264153489843,0.0005697962478734553,-0.0006103515042923391,581.198665647859
49,21:33:15:339,0.0,0.6212635636329651,0.6212635636329651,162.8279155418584,366.9394107295009,,-433.9005126953125,34.89860153198242,-0.019155921414494514,7.51320767449215e-05,0.0005697953747585416,-0.00042724606464616954,581.1986662843883
50,21:33:15:382,0.0,0.6212635636329651,0.6212635636329651,162.82791614973127,366.939412468726,,-433.9005126953125,34.89860153198242,-0.019204940646886826,4.0981132769957185e-05,0.0005697967717424035,-0.00033569333027116954,581.1986671294221
51,21:33:15:411,0.0,0.6212635636329651,0.6212635636329651,162.82791632853653,366.9394129803107,,-433.9005126953125,34.89860153198242,-0.019219359382987022,4.0981132769957185e-05,0.0005697967717424035,-0.00033569333027116954,581.198667377985
52,21:33:15:437,0.0,0.6212635636329651,0.6212635636329651,162.82791608965246,366.939412296832,,-433.9005126953125,34.89860153198242,-0.019200095906853676,0.0,0.000569795782212168,-0.00021362303232308477,581.1986670459044
53,21:33:15:461,0.0,0.6212635636329651,0.6212635636329651,162.82791608965246,366.939412296832,,-433.9005126953125,34.89860153198242,-0.019200095906853676,0.0,0.000569795782212168,-0.00021362303232308477,581.1986670459044
54,21:33:15:492,0.0,0.6212635636329651,0.6212635636329651,162.82791552199427,366.9394106726657,,-433.9005126953125,34.89860153198242,-0.019154319539666176,0.0,0.000569795782212168,-0.00021362303232308477,581.1986662567739
55,21:33:15:523,0.0,0.6212635636329651,0.6212635636329651,162.82791554469944,366.9394107376296,,-433.9005126953125,34.89860153198242,-0.01915615051984787,-3.415094397496432e-05,0.0005697938031516969,-0.00012207030522404239,581.1986662883378
56,21:33:15:555,0.0,0.6212635636329651,0.6212635636329651,162.82791542927984,366.93941040739105,,-433.9005126953125,34.89860153198242,-0.019146842882037163,-3.415094397496432e-05,0.0005697938031516969,-0.00012207030522404239,581.1986661278855
57,21:33:15:563,0.0,0.6212635636329651,0.6212635636329651,162.82791542927984,366.93941040739105,,-433.9005126953125,34.89860153198242,-0.019146842882037163,-3.415094397496432e-05,0.0005697938031516969,-0.00012207030522404239,581.1986661278855
58,21:33:15:588,0.0,0.6212635636329651,0.6212635636329651,162.82791576181998,366.93941135885154,,-433.9005126953125,34.89860153198242,-0.01917365938425064,-3.415094397496432e-05,0.0005697938031516969,-0.00012207030522404239,581.1986665901695
59,21:33:15:612,0.0,0.6212635636329651,0.6212635636329651,162.82791576181998,366.93941135885154,,-433.9005126953125,34.89860153198242,-0.01917365938425064,-3.415094397496432e-05,0.0005697938031516969,-0.00012207030522404239,581.1986665901695
60,21:33:15:641,0.0,0.6212635636329651,0.6212635636329651,162.82791588671134,366.93941171618667,,-433.9005126953125,34.89860153198242,-0.019183730706572533,-3.415094397496432e-05,0.0005697938031516969,-0.00012207030522404239,581.1986667637873
61,21:33:15:666,0.0,0.6212635636329651,0.6212635636329651,162.82791586684692,366.9394116593514,,-433.9005126953125,34.89860153198242,-0.019182128831744194,-3.415094397496432e-05,0.0005697938031516969,-0.00012207030522404239,581.1986667361728
62,21:33:15:692,0.0,0.6212635636329651,0.6212635636329651,162.82791584698256,366.93941160251615,,-433.9005126953125,34.89860153198242,-0.019180526956915855,-3.415094397496432e-05,0.0005697938031516969,-0.00012207030522404239,581.1986667085583
63,21:33:15:717,0.0,0.6212635636329651,0.6212635636329651,162.82791584698256,366.93941160251615,,-433.9005126953125,34.89860153198242,-0.019180526956915855,-3.415094397496432e-05,0.0005697938031516969,-0.00012207030522404239,581.1986667085583
64,21:33:15:727,0.0,0.6212635636329651,0.6212635636329651,162.8279156383613,366.9394110056141,,-433.9005126953125,34.89860153198242,-0.019163703545928,-3.415094397496432e-05,0.0005697938031516969,-0.00012207030522404239,581.1986664185429
65,21:33:15:756,0.0,0.6212635636329651,0.6212635636329651,162.82791587772616,366.9394116904786,,-433.9005126953125,34.89860153198242,-0.019183006137609482,-3.415094397496432e-05,0.0005697938031516969,-0.00012207030522404239,581.1986667512965
66,21:33:15:781,0.0,0.6212635636329651,0.6212635636329651,162.82791587772616,366.9394116904786,,-433.9005126953125,34.89860153198242,-0.019183006137609482,-3.415094397496432e-05,0.0005697938031516969,-0.00012207030522404239,581.1986667512965
67,21:33:15:822,0.0,0.6212635636329651,0.6212635636329651,162.82791597044223,366.939411955754,,-433.9005126953125,34.89860153198242,-0.019190482795238495,-3.415094397496432e-05,0.0005697938031516969,-0.00012207030522404239,581.1986668801853
68,21:33:15:829,0.0,0.6212635636329651,0.6212635636329651,162.82791597044223,366.939411955754,,-433.9005126953125,34.89860153198242,-0.019190482795238495,-3.415094397496432e-05,0.0005697938031516969,-0.00012207030522404239,581.1986668801853
69,21:33:15:861,0.0,0.6212635636329651,0.6212635636329651,162.8279159018406,366.939411759474,,-433.9005126953125,34.89860153198242,-0.01918495073914528,-3.415094397496432e-05,0.0005697938031516969,-0.00012207030522404239,581.1986667848191
70,21:33:15:886,0.0,0.6212635636329651,0.6212635636329651,162.82791579161645,366.9394114441044,,-433.9005126953125,34.89860153198242,-0.01917606219649315,-3.415094397496432e-05,0.0005697938031516969,-0.00012207030522404239,581.1986666315912
