tick,time,steerCmd,brakeCmd,throttleCmd,distance1,distance2,distanc3,Location_X,Location_Y,Location_Z,Rotation_Pitch,Rotation_Yaw,Rotation_Roll,distance3
271,21:33:26:961,0.001913452404551208,0.0,1.0,115.91755167757687,319.9251036537304,,-386.94549560546875,33.68022155761719,-0.021674994379281998,0.1463094800710678,-0.16558833420276642,-0.029327386990189552,534.2415562056939
272,21:33:26:986,0.001913452404551208,0.0,1.0,115.91755167757687,319.9251036537304,,-386.94549560546875,33.68022155761719,-0.021674994379281998,0.1463094800710678,-0.16558833420276642,-0.029327386990189552,534.2415562056939
273,21:33:27:009,-0.001007080078125,0.0,1.0,114.78238557268084,318.78986760726315,,-385.8096008300781,33.67591857910156,-0.021825598552823067,0.16366498172283173,-0.1213073655962944,-0.02514648623764515,533.1059309699835
274,21:33:27:034,-0.002517700893804431,0.0,1.0,114.49033796322003,318.49780056060916,,-385.5173645019531,33.67485046386719,-0.021853523328900337,0.16772212088108063,-0.1145629957318306,-0.02276611141860485,532.8137638389613
275,21:33:27:068,-0.003625490004196763,0.0,1.0,113.7848327796769,317.79223875582113,,-384.8114013671875,33.672306060791016,-0.021901091560721397,0.17452497780323029,-0.1085205152630806,-0.01971435360610485,532.1079668907274
276,21:33:27:113,-0.004229739308357239,0.0,1.0,112.73529148456458,316.74260385031965,,-383.76116943359375,33.668514251708984,-0.02177555114030838,0.17045418918132782,-0.1241149753332138,-0.01660156063735485,531.0579806134593
277,21:33:27:137,-0.004229739308357239,0.0,1.0,112.73529148456458,316.74260385031965,,-383.76116943359375,33.668514251708984,-0.02177555114030838,0.17045418918132782,-0.1241149753332138,-0.01660156063735485,531.0579806134593
278,21:33:27:179,-0.004229739308357239,0.0,1.0,112.73529154093731,316.7425992549481,,-383.3736267089844,33.66706848144531,-0.021702155470848083,0.167189359664917,-0.1358947902917862,-0.012878417037427425,531.0579806815016
279,21:33:27:216,-0.004229739308357239,0.0,1.0,110.86916145063014,314.87628642423596,,-381.8937683105469,33.66132736206055,-0.021514128893613815,0.15960101783275604,-0.2030944526195526,-0.0032043459359556437,529.1910194134973
280,21:33:27:248,-0.004229739308357239,0.0,1.0,110.48289913085951,314.48998262995343,,-381.5072326660156,33.65972900390625,-0.0214849840849638,0.15848086774349213,-0.2249145358800888,-0.001220703125,528.8045776971003
281,21:33:27:275,-0.004229739308357239,0.0,1.0,109.8480707084042,313.85507663832755,,-380.8719482421875,33.65696334838867,-0.021447142586112022,0.1569850593805313,-0.2637939155101776,0.0021863016299903393,528.1694481513066
282,21:33:27:299,-0.004229739308357239,0.0,1.0,109.8480707084042,313.85507663832755,,-380.8719482421875,33.65696334838867,-0.021447142586112022,0.1569850593805313,-0.2637939155101776,0.0021863016299903393,528.1694481513066
283,21:33:27:324,-0.004229739308357239,0.0,1.0,109.8480707084042,313.85507663832755,,-380.8719482421875,33.65696334838867,-0.021447142586112022,0.1569850593805313,-0.2637939155101776,0.0021863016299903393,528.1694481513066
284,21:33:27:349,-0.004229739308357239,0.0,1.0,108.62550485028363,312.6323393475682,,-379.6484680175781,33.65105056762695,-0.02140403725206852,0.15498381853103638,-0.346343994140625,0.008968506008386612,526.9462740664193
285,21:33:27:374,-0.004229739308357239,0.0,1.0,107.98385418440188,311.99058158835606,,-379.0063171386719,33.64756393432617,-0.021391524001955986,0.15421883761882782,-0.39263916015625,0.012702951207756996,526.3042877290269
286,21:33:27:406,-0.004229739308357239,0.0,1.0,107.29471257431354,311.30131850840115,,-378.3166198730469,33.64347457885742,-0.021382827311754227,0.15352898836135864,-0.4439696669578552,0.016796398907899857,525.6147713926086
287,21:33:27:432,-0.004229739308357239,0.0,1.0,106.9032523114669,310.90978557914883,,-377.9248352050781,33.6409912109375,-0.021379508078098297,0.1532011330127716,-0.4736938774585724,0.019029060378670692,525.2230915711996
288,21:33:27:456,-0.004229739308357239,0.0,1.0,106.9032523114669,310.90978557914883,,-377.9248352050781,33.6409912109375,-0.021379508078098297,0.1532011330127716,-0.4736938774585724,0.019029060378670692,525.2230915711996
289,21:33:27:481,-0.004229739308357239,0.0,1.0,106.9032523114669,310.90978557914883,,-377.9248352050781,33.6409912109375,-0.021379508078098297,0.1532011330127716,-0.4736938774585724,0.019029060378670692,525.2230915711996
290,21:33:27:504,-0.004229739308357239,0.0,1.0,105.63179927584794,309.6380520818276,,-376.65228271484375,33.631980895996094,-0.02137351967394352,0.1522449105978012,-0.572296142578125,0.026623927056789398,523.9508875980393
291,21:33:27:530,-0.004229739308357239,0.0,1.0,104.96806694852663,308.9741534179507,,-375.9879455566406,33.626670837402344,-0.02137226052582264,0.15182827413082123,-0.6246336698532104,0.03048667497932911,523.2867387783717
292,21:33:27:555,-0.004229739308357239,0.0,1.0,104.58204665238549,308.58803249633513,,-375.6015625,33.623374938964844,-0.021372070536017418,0.1516028642654419,-0.655242919921875,0.0326935313642025,522.9004679235536
293,21:33:27:583,-0.004229739308357239,0.0,1.0,103.87463261875146,307.88041988881093,,-374.8934631347656,33.61697006225586,-0.021352844312787056,0.15249761939048767,-0.71160888671875,0.03380553051829338,522.1925790243748
294,21:33:27:609,-0.004229739308357239,0.0,1.0,103.87463261875146,307.88041988881093,,-374.8934631347656,33.61697006225586,-0.021352844312787056,0.15249761939048767,-0.71160888671875,0.03380553051829338,522.1925790243748
295,21:33:27:633,-0.004229739308357239,0.0,1.0,103.87463261875146,307.88041988881093,,-374.8934631347656,33.61697006225586,-0.021352844312787056,0.15249761939048767,-0.71160888671875,0.03380553051829338,522.1925790243748
296,21:33:27:657,-0.003927614539861679,0.0,1.0,102.59831526819718,306.6036843154018,,-373.6158447265625,33.60403823852539,-0.021057089790701866,0.16873981058597565,-0.81268310546875,0.03605994954705238,520.9153472519816
297,21:33:27:684,-0.002316284691914916,0.0,1.0,101.90027615575563,305.90538974331054,,-372.91705322265625,33.59617233276367,-0.020811842754483223,0.18018721044063568,-0.8658751845359802,0.042591918259859085,520.2167745508841
298,21:33:27:712,-0.0009063720935955644,0.0,1.0,101.53392188393282,305.53889500711756,,-372.55029296875,33.591861724853516,-0.020688895136117935,0.1842033565044403,-0.89129638671875,0.046472690999507904,519.8501315514875
299,21:33:27:746,0.0013092041481286287,0.0,1.0,100.79684258395629,304.80151647460286,,-371.8123779296875,33.58289337158203,-0.020410461351275444,0.18258461356163025,-0.9352418780326843,0.04820955544710159,519.112454957285
300,21:33:27:759,0.0013092041481286287,0.0,1.0,100.79684258395629,304.80151647460286,,-371.8123779296875,33.58289337158203,-0.020410461351275444,0.18258461356163025,-0.9352418780326843,0.04820955544710159,519.112454957285
301,21:33:27:786,0.0013092041481286287,0.0,1.0,100.79684258395629,304.80151647460286,,-371.8123779296875,33.58289337158203,-0.020410461351275444,0.18258461356163025,-0.9352418780326843,0.04820955544710159,519.112454957285
302,21:33:27:842,0.0020141603890806437,0.0,1.0,99.20614487317346,303.21010371486875,,-369.8062744140625,33.556732177734375,-0.019679870456457138,0.15462864935398102,-0.993133544921875,0.04519912973046303,517.5203941785976
303,21:33:27:871,0.0020141603890806437,0.0,1.0,98.42309548162896,302.42667681154137,,-369.4357604980469,33.5516357421875,-0.01961643248796463,0.15179412066936493,-0.9960326552391052,0.0443379171192646,516.7366365943834
304,21:33:27:922,0.0020141603890806437,0.0,1.0,98.09566303107704,302.09907902524077,,-369.10791015625,33.54706954956055,-0.01957881823182106,0.15003876388072968,-0.997100830078125,0.043353382498025894,516.4089008866175
305,21:33:27:984,0.0020141603890806437,0.0,1.0,96.4078937111198,300.4104031906946,,-366.9870300292969,33.516422271728516,-0.019558029249310493,0.14671245217323303,-0.9770811200141907,0.034399259835481644,514.7195032836432
306,21:33:28:015,0.0020141603890806437,0.0,1.0,95.52346253032334,299.525468210656,,-366.5322570800781,33.509666442871094,-0.019576149061322212,0.14676709473133087,-0.9682310223579407,0.032160792499780655,513.8341761390706
307,21:33:28:097,0.0020141603890806437,0.0,1.0,94.70037514525909,298.70188900136804,,-365.7080078125,33.49732971191406,-0.019614143297076225,0.14704713225364685,-0.9492186307907104,0.02784709818661213,513.0102304662983
308,21:33:28:163,0.0020141603890806437,0.0,1.0,92.16299875388688,296.1628699072862,,-363.1669006347656,33.45907211303711,-0.019625205546617508,0.15318746864795685,-0.8749693632125854,0.01224392931908369,510.4700678998624
309,21:33:28:293,0.0020141603890806437,0.0,1.0,90.74713654087462,294.74601800039693,,-360.47125244140625,33.419368743896484,-0.019232673570513725,0.16284535825252533,-0.7832335233688354,-0.0031738278921693563,509.0525671484378
310,21:33:28:352,0.0020141603890806437,0.0,1.0,88.39498211747521,292.39210267505524,,-359.39300537109375,33.40389633178711,-0.01842471957206726,0.1976451724767685,-0.74481201171875,0.010112320072948933,506.69756192526086
311,21:33:28:361,0.0020141603890806437,0.0,1.0,87.97863075608004,291.9754139405942,,-358.9759826660156,33.397850036621094,-0.01781581901013851,0.2265983372926712,-0.729644775390625,0.03944067656993866,506.2806841930467
312,21:33:28:409,0.0020141603890806437,0.0,1.0,87.97863075608004,291.9754139405942,,-358.9759826660156,33.397850036621094,-0.01781581901013851,0.2265983372926712,-0.729644775390625,0.03944067656993866,506.2806841930467
313,21:33:28:457,0.0020141603890806437,0.0,1.0,86.17849260195962,290.17377291170857,,-357.1729736328125,33.3735466003418,-0.013201255351305008,0.3961031436920166,-0.66259765625,0.05345599353313446,504.47825258289777
314,21:33:28:532,0.0020141603890806437,0.0,1.0,84.56151683761398,288.5553452008994,,-355.5534362792969,33.353271484375,-0.005735549610108137,0.47016969323158264,-0.6029969453811646,0.02386154606938362,502.8591588864195
315,21:33:28:558,0.0020141603890806437,0.0,1.0,84.56151683761398,288.5553452008994,,-355.5534362792969,33.353271484375,-0.005735549610108137,0.47016969323158264,-0.6029969453811646,0.02386154606938362,502.8591588864195
316,21:33:28:621,-0.001208496163599193,0.0,1.0,82.38112641698469,286.3728752107091,,-353.3695373535156,33.32769012451172,0.00616313936188817,0.4366607964038849,-0.540374755859375,-0.02337646484375,500.6758097841781
317,21:33:28:739,-0.005136113613843918,0.0,1.0,79.7293390594155,283.7183696437706,,-350.7132263183594,33.297359466552734,0.019513625651597977,0.4095176160335541,-0.5501405000686646,-0.0181579552590847,498.02019192699686
318,21:33:28:796,-0.005035405047237873,0.0,0.0,78.47211939419084,282.45976557851554,,-349.4537353515625,33.2828483581543,0.02539268508553505,0.40375977754592896,-0.5990294814109802,-0.009796142578125,496.7610425883165
319,21:33:28:899,-0.001208496163599193,0.0,0.0,76.22953169078336,280.2145256087295,,-347.2068786621094,33.25661849975586,0.035569190979003906,0.38572126626968384,-0.704345703125,-0.0023498530499637127,494.5148088914336
320,21:33:28:989,0.0020141603890806437,0.0,0.0,74.63237576524764,278.61532835250426,,-345.60650634765625,33.23768997192383,0.042795829474925995,0.35454827547073364,-0.75677490234375,-0.0018310544546693563,492.91488848127517
321,21:33:29:072,0.0020141603890806437,0.0,0.0,72.96366245426785,276.9443335959128,,-343.93426513671875,33.21771240234375,0.05038074404001236,0.3101520538330078,-0.776611328125,-0.00225830078125,491.24312542096544
322,21:33:29:097,0.0020141603890806437,0.0,0.0,71.83858419078666,275.8176235173221,,-342.80670166015625,33.20407485961914,0.055495910346508026,0.27910882234573364,-0.7750548124313354,-0.00189208984375,490.11588912219327
323,21:33:29:146,0.0020141603890806437,0.0,0.0,70.62910115076629,274.6062962063077,,-341.5944519042969,33.189308166503906,0.061056479811668396,0.2512894868850708,-0.7630004286766052,-0.0024414060171693563,488.90399148276043
324,21:33:29:173,0.0020141603890806437,0.0,0.0,70.62910115076629,274.6062962063077,,-341.5944519042969,33.189308166503906,0.061056479811668396,0.2512894868850708,-0.7630004286766052,-0.0024414060171693563,488.90399148276043
325,21:33:29:196,0.0020141603890806437,0.0,0.0,70.62910115076629,274.6062962063077,,-341.5944519042969,33.189308166503906,0.061056479811668396,0.2512894868850708,-0.7630004286766052,-0.0024414060171693563,488.90399148276043
326,21:33:29:245,0.0020141603890806437,0.0,0.0,68.75968196633234,272.7338065297963,,-339.7206115722656,33.16644287109375,0.07242458313703537,0.3710363507270813,-0.7281798720359802,-0.005889891181141138,487.03064999844946
327,21:33:29:271,0.0020141603890806437,0.0,0.0,67.93551368753675,271.9081964590396,,-338.8944396972656,33.15641403198242,0.07851134985685349,0.44360026717185974,-0.7080076932907104,-0.007873534224927425,486.2046779065924
328,21:33:29:319,0.0020141603890806437,0.0,1.0,67.14972670321487,271.1209767974878,,-338.1067199707031,33.14691162109375,0.08537425845861435,0.4724031686782837,-0.6867064237594604,-0.009643553756177425,485.4171283070518
329,21:33:29:345,0.0020141603890806437,0.0,1.0,66.69903618621598,270.66944188084466,,-337.6549072265625,33.14149856567383,0.08961650729179382,0.4775941073894501,-0.673736572265625,-0.010620116256177425,484.9654077725161
330,21:33:29:371,0.0020141603890806437,0.0,1.0,66.69903618621598,270.66944188084466,,-337.6549072265625,33.14149856567383,0.08961650729179382,0.4775941073894501,-0.673736572265625,-0.010620116256177425,484.9654077725161
331,21:33:29:420,0.0022155765909701586,0.0,1.0,64.89449789001114,268.86137112921267,,-335.84576416015625,33.12024688720703,0.10766353458166122,0.46618086099624634,-0.6170043349266052,-0.015228271484375,483.1566080095617
332,21:33:29:453,0.003625490004196763,0.0,1.0,64.08197081578872,268.04718314165984,,-335.0310974121094,33.11098098754883,0.11593158543109894,0.45853790640830994,-0.5881043076515198,-0.01812743954360485,482.34209104365704
333,21:33:29:546,0.004431155510246754,0.0,1.0,61.95664619142355,265.91733118130855,,-332.8999938964844,33.08827590942383,0.13752426207065582,0.48445162177085876,-0.4851990044116974,-0.031005859375,480.21136936762935
334,21:33:29:593,0.005136113613843918,0.0,1.0,61.237941696013735,265.1970304907827,,-331.8187561035156,33.077823638916016,0.14918112754821777,0.5607516765594482,-0.4172973334789276,-0.037872314453125,479.49078077399025
335,21:33:29:619,0.005136113613843918,0.0,1.0,60.47260491257099,264.4299610257425,,-331.41180419921875,33.074119567871094,0.1536603569984436,0.5955173373222351,-0.3890075385570526,-0.0404663048684597,478.7234079291341
336,21:33:29:694,0.005136113613843918,0.0,1.0,58.64653063769386,262.59960983299635,,-329.5805358886719,33.05914306640625,0.17539256811141968,0.688312292098999,-0.24926750361919403,-0.051238998770713806,476.8923600111823
337,21:33:29:699,0.005136113613843918,0.0,1.0,58.64653063769386,262.59960983299635,,-329.5805358886719,33.05914306640625,0.17539256811141968,0.688312292098999,-0.24926750361919403,-0.051238998770713806,476.8923600111823
338,21:33:29:760,0.004229739308357239,0.0,1.0,57.530001748450914,261.4803740120476,,-328.4607849121094,33.05147933959961,0.18943077325820923,0.7113368511199951,-0.158203125,-0.056182850152254105,475.7727126346443
339,21:33:29:787,0.004229739308357239,0.0,1.0,56.71119637410784,260.65954386793476,,-327.63958740234375,33.04661178588867,0.19979946315288544,0.7226681113243103,-0.0913696214556694,-0.0590209886431694,474.9515821430662
340,21:33:29:812,0.004229739308357239,0.0,1.0,56.71119637410784,260.65954386793476,,-327.63958740234375,33.04661178588867,0.19979946315288544,0.7226681113243103,-0.0913696214556694,-0.0590209886431694,474.9515821430662
341,21:33:29:835,0.004229739308357239,0.0,1.0,56.71119637410784,260.65954386793476,,-327.63958740234375,33.04661178588867,0.19979946315288544,0.7226681113243103,-0.0913696214556694,-0.0590209886431694,474.9515821430662
342,21:33:29:869,0.0028198249638080597,0.0,1.0,54.96245390327348,258.9063645328461,,-325.8856506347656,33.038394927978516,0.22186888754367828,0.7421615123748779,0.0413886196911335,-0.0624694749712944,473.19776415773117
343,21:33:29:896,0.0028198249638080597,0.0,1.0,54.5381618694172,258.48097318230043,,-325.4600830078125,33.03687286376953,0.22725433111190796,0.7510270476341248,0.07132080942392349,-0.063262939453125,472.7722192622073
