tick,time,Steer,Brake,Throttle,Distance_Bicycle,Distance_Motorbike,Distance_SmallCar,Location_X,Location_Y,Location_Z,Rotation_Pitch,Rotation_Yaw,Rotation_Roll,Speed_kmh,Heading,GNSS_Latitude,GNSS_Longitude,Height,Reverse,Hand_Brake,Manual,Gear,Collision_History,Nearby_Vehicles_Count,Nearby_Vehicles_Details
706,22:04:41:045,-0.0011077881790697575,0.0,0.9906898140907288,449.67312951017726,245.73616024288796,31.52193731861709,178.5300750732422,35.490577697753906,8.132447242736816,-2.6632680892944336,1.2508422136306763,-0.0180969201028347,79.98661647022955,NE,,,,False,False,False,5,,,
707,22:04:41:081,-0.0011077881790697575,0.0,0.9906898140907288,449.67312951017726,245.73616024288796,31.52193731861709,178.5300750732422,35.490577697753906,8.132447242736816,-2.6632680892944336,1.2508422136306763,-0.0180969201028347,79.98661647022955,NE,,,,False,False,False,5,,,
708,22:04:41:136,-0.0011077881790697575,0.0,0.9906898140907288,451.8969389626694,247.96226560942122,33.73571883317898,180.75587463378906,35.53904342651367,8.02502155303955,-2.7210378646850586,1.2061125040054321,-0.00921631045639515,80.7093764706945,NE,,,,False,False,False,5,,,
709,22:04:41:162,-0.0009063720935955644,0.0,0.0,452.3329534823743,248.39873510680073,34.17001283586868,181.19227600097656,35.548458099365234,8.003677368164062,-2.7217414379119873,1.1971203088760376,-0.0074768089689314365,80.85744503365589,NE,,,,False,False,False,5,,,
710,22:04:41:252,-0.0009063720935955644,0.0,0.0,454.5070044631286,250.57507920838734,36.33652857214618,183.3682403564453,35.594871520996094,7.896500110626221,-2.7381815910339355,1.1535415649414062,-0.00030517729464918375,81.49249567293889,NE,,,,False,False,False,5,,,
711,22:04:41:306,-0.0008056641090661287,0.0,0.0,455.3362840654323,251.40524374047726,37.163354692847896,184.1982421875,35.612308502197266,7.855142116546631,-2.7754199504852295,1.1375865936279297,0.0022755831014364958,81.61947801159874,NE,,,,False,False,False,5,,,
712,22:04:41:332,-0.0008056641090661287,0.0,0.0,456.1556892381336,252.2255279157946,37.98053843421448,185.0183563232422,35.62938690185547,7.81411600112915,-2.820915699005127,1.122265100479126,0.004602033644914627,81.66924550536065,NE,,,,False,False,False,5,,,
713,22:04:41:424,-0.0008056641090661287,0.0,0.0,457.4648185387989,253.53607878103776,39.2865295723182,186.32861328125,35.656341552734375,7.747833251953125,-2.868925094604492,1.0983372926712036,0.007943824864923954,81.61839258675833,NE,,,,False,False,False,5,,,
714,22:04:41:480,-0.0008056641090661287,0.0,0.0,459.639957941745,255.71360755809633,41.457413928987016,188.50559997558594,35.70016860961914,7.636510848999023,-2.9426844120025635,1.0606075525283813,0.012551219202578068,81.28379955062141,NE,,,,False,False,False,5,,,
715,22:04:41:591,-0.0008056641090661287,0.0,0.0,460.87453204316097,256.9495579715804,42.69006125744606,189.7412109375,35.72449493408203,7.5724687576293945,-3.0221261978149414,1.0405006408691406,0.014802628196775913,80.99552192826894,NE,,,,False,False,False,5,,,
716,22:04:41:651,-0.0008056641090661287,0.0,0.0,463.13537813310546,259.2129676255593,44.9482020059498,192.00393676757812,35.768009185791016,7.45337438583374,-3.112032175064087,1.0048439502716064,0.018036795780062675,80.34221848911123,NE,,,,False,False,False,5,,,
717,22:04:41:769,-0.0008056641090661287,0.0,0.0,465.23836484672415,261.3183781436941,47.049501136188574,194.108642578125,35.80723190307617,7.3407135009765625,-3.160212278366089,0.9727512001991272,0.02059357613325119,80.07226472453735,NE,,,,False,False,False,N,,,
718,22:04:41:822,-0.0008056641090661287,0.0,0.9906898140907288,466.95669058390354,263.0387159435452,48.76697897664038,195.82835388183594,35.8383674621582,7.247264862060547,-3.226499319076538,0.9469355344772339,0.022334611043334007,79.56306855632347,NE,,,,False,False,False,4,,,
719,22:04:41:939,-0.0008056641090661287,0.0,0.9906898140907288,468.9559274025377,265.0403237892039,50.76574734064924,197.8291778564453,35.87363052368164,7.137256145477295,-3.2892141342163086,0.9186157584190369,0.02367412857711315,78.45473120055354,NE,,,,False,False,False,4,,,
720,22:04:41:995,-0.0008056641090661287,0.0,0.9906898140907288,470.73505432616463,266.8215899670214,52.544886662942524,199.6096954345703,35.90412139892578,7.0379815101623535,-3.366299629211426,0.8946970105171204,0.024800142273306847,77.65910967784082,NE,,,,False,False,False,4,,,
721,22:04:42:024,-0.0008056641090661287,0.0,0.9906898140907288,471.4547734070832,267.54218250047506,53.26471748532484,200.32997131347656,35.91621398925781,6.997459411621094,-3.4020419120788574,0.8851118087768555,0.02528410591185093,77.41747691739916,NE,,,,False,False,False,4,,,
722,22:04:42:114,-0.0008056641090661287,0.0,0.9906898140907288,473.579638783536,269.6696648619313,55.39027534326944,202.4564666748047,35.95111846923828,6.876073837280273,-3.417259454727173,0.8558264970779419,0.026694713160395622,76.97765895016236,NE,,,,False,False,False,4,,,
723,22:04:42:174,-0.0008056641090661287,0.0,0.9906898140907288,474.80576480620925,270.8973152660314,56.617003997644424,203.6835174560547,35.97071075439453,6.80531120300293,-3.4030117988586426,0.8383740782737732,0.027676496654748917,76.89666728475257,NE,,,,False,False,False,4,,,
724,22:04:42:292,-0.0008056641090661287,0.0,0.9906898140907288,476.38041131478445,272.47394219625943,58.19264233836097,205.25933837890625,35.99528121948242,6.713418483734131,-3.428864002227783,0.8156009912490845,0.02890191413462162,76.95795120459157,NE,,,,False,False,False,4,,,
725,22:04:42:344,-0.0008056641090661287,0.0,0.9906898140907288,478.47015693199484,274.566350901022,60.28404503174265,207.35061645507812,36.02687072753906,6.58980131149292,-3.4277303218841553,0.7841488122940063,0.030662808567285538,77.26333163231352,NE,,,,False,False,False,4,,,
726,22:04:42:460,-0.0008056641090661287,0.0,0.9906898140907288,480.0600336181614,276.15827184364775,61.87540390349685,208.94163513183594,36.05014419555664,6.494935035705566,-3.4024858474731445,0.7597119808197021,0.032174643129110336,77.56788536046794,NE,,,,False,False,False,N,,,
727,22:04:42:512,-0.0008056641090661287,0.0,0.9906898140907288,481.7839985554324,277.88445891662604,63.601158293472565,210.66680908203125,36.07462692260742,6.3916449546813965,-3.4242537021636963,0.7331969141960144,0.03380719572305679,77.67610067153967,NE,,,,False,False,False,N,,,
728,22:04:42:642,-0.0008056641090661287,0.0,0.9906898140907288,484.7011744436482,280.80542063226625,66.52172544354093,213.58596801757812,36.11427307128906,6.2155046463012695,-3.3920016288757324,0.687774658203125,0.03670169785618782,78.8174627916891,NE,,,,False,False,False,5,,,
729,22:04:42:691,-0.0008056641090661287,0.0,0.9906898140907288,485.9360652144182,282.04191401723676,67.75816290544806,214.82167053222656,36.1303825378418,6.140824317932129,-3.367399215698242,0.6686380505561829,0.037929873913526535,79.33962847506534,NE,,,,False,False,False,5,,,
730,22:04:42:803,-0.0008056641090661287,0.0,0.9906898140907288,487.5840418438941,283.692024037449,69.40828244520856,216.470703125,36.151268005371094,6.041335105895996,-3.343261241912842,0.6432765126228333,0.039637718349695206,80.04289946815655,NE,,,,False,False,False,5,,,
731,22:04:42:859,-0.0008056641090661287,0.0,0.0,489.38202886903986,285.4923290851537,71.20869239056931,218.26980590820312,36.17324447631836,5.932985305786133,-3.3263497352600098,0.6157888174057007,0.041503094136714935,80.8145695391343,NE,,,,False,False,False,5,,,
