tick,time,Steer,Brake,Throttle,Distance_Bicycle,Distance_Motorbike,Distance_SmallCar,Location_X,Location_Y,Location_Z,Rotation_Pitch,Rotation_Yaw,Rotation_Roll,Speed_kmh,Heading,GNSS_Latitude,GNSS_Longitude,Height,Reverse,Hand_Brake,Manual,Gear,Collision_History,Nearby_Vehicles_Count,Nearby_Vehicles_Details
10,22:03:27:656,0.0,0.6212635636329651,0.6212635636329651,162.8265979493148,366.93960456870366,581.1976607752797,-433.89837646484375,34.89920425415039,-0.08473457396030426,0.2503742277622223,-0.0011291502742096782,-0.3938293755054474,1.2028778415906727,N,,,,False,False,False,N,,,
11,22:03:27:680,0.0,0.6212635636329651,0.6212635636329651,162.82605024425476,366.9386652211214,581.1970324940062,-433.8980407714844,34.89884567260742,-0.06772308051586151,0.3062315285205841,-0.001983642578125,-0.473541259765625,1.1446854791906458,N,,,,False,False,False,N,,,
12,22:03:27:716,0.0,0.6212635636329651,0.6212635636329651,162.82611819184575,366.9384065715383,581.1970328780624,-433.8982849121094,34.898616790771484,-0.05355960875749588,0.27524977922439575,-0.0015258787898346782,-0.42071533203125,0.96736539401715,N,,,,False,False,False,N,,,
13,22:03:27:742,0.0,0.6212635636329651,0.6212635636329651,162.82624185138135,366.93841999361945,581.1971336887704,-433.8984680175781,34.8985595703125,-0.04878173768520355,0.2549436390399933,-0.001251220703125,-0.388641357421875,0.8894983040768635,N,,,,False,False,False,N,,,
14,22:03:27:769,0.0,0.6212635636329651,0.6212635636329651,162.82645251977326,366.93845554316124,581.1973080360802,-433.8987731933594,34.898494720458984,-0.04119117558002472,0.2152738869190216,-0.0007629393367096782,-0.3275756537914276,0.7405384779787102,N,,,,False,False,False,N,,,
15,22:03:27:812,0.0,0.6212635636329651,0.6212635636329651,162.82645251977326,366.93845554316124,581.1973080360802,-433.8987731933594,34.898494720458984,-0.04119117558002472,0.2152738869190216,-0.0007629393367096782,-0.3275756537914276,0.7405384779787102,N,,,,False,False,False,N,,,
16,22:03:27:832,0.0,0.6212635636329651,0.6212635636329651,162.82673735509218,366.9385329285822,581.1975497482249,-433.899169921875,34.8984489440918,-0.0322016142308712,0.15686894953250885,-0.00018310546875,-0.2397155910730362,0.5275248151246912,N,,,,False,False,False,N,,,
17,22:03:27:846,0.0,0.6212635636329651,0.6212635636329651,162.82685900335275,366.93859727939207,581.1976594876613,-433.8993225097656,34.89844512939453,-0.029719047248363495,0.13833864033222198,-6.1035138060105965e-05,-0.2121581733226776,0.45884816504402187,N,,,,False,False,False,N,,,
18,22:03:27:898,0.0,0.6212635636329651,0.6212635636329651,162.82715690536062,366.9387687430849,581.1979311021305,-433.8996887207031,34.8984489440918,-0.02424091286957264,0.0929042249917984,0.00022352450469043106,-0.14483642578125,0.2898383745735621,N,,,,False,False,False,N,,,
19,22:03:27:927,0.0,0.6212635636329651,0.6212635636329651,162.82730778860906,366.93886001446026,581.1980695871941,-433.8998718261719,34.89845657348633,-0.02165813371539116,0.06843849271535873,0.00032682414166629314,-0.1086425632238388,0.20152614259796295,N,,,,False,False,False,N,,,
20,22:03:27:954,0.0,0.6212635636329651,0.6212635636329651,162.82730778860906,366.93886001446026,581.1980695871941,-433.8998718261719,34.89845657348633,-0.02165813371539116,0.06843849271535873,0.00032682414166629314,-0.1086425632238388,0.20152614259796295,N,,,,False,False,False,N,,,
21,22:03:27:978,0.0,0.6212635636329651,0.6212635636329651,162.82746640973653,366.93897356925066,581.1982188774102,-433.9000549316406,34.89847183227539,-0.019704284146428108,0.04600132256746292,0.0003956089203711599,-0.0751342624425888,0.11398412980724029,N,,,,False,False,False,N,,,
22,22:03:28:005,0.0,0.6212635636329651,0.6212635636329651,162.82757739106867,366.9390641377847,581.1983256356633,-433.9001770019531,34.89847946166992,-0.018820075318217278,0.03367283195257187,0.00042255231528542936,-0.056518543511629105,0.0698814225135025,N,,,,False,False,False,N,,,
23,22:03:28:031,0.0,0.6212635636329651,0.6212635636329651,162.82763449908987,366.93911416927654,581.1983813092252,-433.9002380371094,34.89848709106445,-0.018512457609176636,0.02829747274518013,0.00043188693234696984,-0.0483093224465847,0.05082588485904225,N,,,,False,False,False,N,,,
24,22:03:28:059,0.0,0.6212635636329651,0.6212635636329651,162.8276603808348,366.93913165839575,581.1984054769871,-433.9002685546875,34.898494720458984,-0.018147200345993042,0.02066132053732872,0.0004426220548339188,-0.0364990234375,0.027076897848412912,N,,,,False,False,False,N,,,
25,22:03:28:074,0.0,0.6212635636329651,0.6212635636329651,162.82768960918168,366.9391584804262,581.198434203561,-433.9002990722656,34.898494720458984,-0.01804359443485737,0.01766969822347164,0.0004460324125830084,-0.0317687951028347,0.019106601667078935,N,,,,False,False,False,N,,,
26,22:03:28:101,0.0,0.6212635636329651,0.6212635636329651,162.82768886072094,366.93915646058747,581.1984332100476,-433.9002990722656,34.89849853515625,-0.017987364903092384,0.014807849191129208,0.0004488346166908741,-0.0272216796875,0.009803145274265972,N,,,,False,False,False,N,,,
27,22:03:28:143,0.0,0.6212635636329651,0.6212635636329651,162.82778033276642,366.93924788950767,581.1985247039578,-433.900390625,34.898502349853516,-0.01798625849187374,0.008435282856225967,0.00045358232455328107,-0.01678466796875,0.011669318257352998,N,,,,False,False,False,N,,,
28,22:03:28:175,0.0,0.6212635636329651,0.6212635636329651,162.8277817969391,366.93925220340606,581.198526787723,-433.900390625,34.89850616455078,-0.018108557909727097,0.005771509371697903,0.000454900786280632,-0.01223754696547985,0.0173474530443868,N,,,,False,False,False,N,,,
29,22:03:28:203,0.002517700893804431,0.0,0.11275610327720642,162.82781347203752,366.93928602909097,581.1985589170652,-433.9004211425781,34.89850616455078,-0.018202362582087517,0.004658188670873642,0.0004552686878014356,-0.010284423828125,0.019862444367874592,N,,,,False,False,False,N,,,
30,22:03:28:231,0.002517700893804431,0.0,0.3681296706199646,162.82781510283618,366.9392906968569,581.1985611849353,-433.9004211425781,34.89850616455078,-0.018333930522203445,0.003182868007570505,0.00045565346954390407,-0.007568358443677425,0.014721814314851808,N,,,,False,False,False,N,,,
31,22:03:28:283,0.002517700893804431,0.0,0.5286369919776917,162.82781522435093,366.9392910446531,581.1985613539151,-433.9004211425781,34.89850616455078,-0.018343733623623848,0.0031009058002382517,0.00042846365249715745,-0.007415770553052425,0.004711506761023384,N,,,,False,False,False,N,,,
32,22:03:28:290,0.002517700893804431,0.0,0.5286369919776917,162.82781522435093,366.9392910446531,581.1985613539151,-433.9004211425781,34.89850616455078,-0.018343733623623848,0.0031009058002382517,0.00042846365249715745,-0.007415770553052425,0.004711506761023384,N,,,,False,False,False,N,,,
33,22:03:28:321,0.002517700893804431,0.0,0.6287944912910461,162.805274338715,366.91677705639046,581.176024098936,-433.87786865234375,34.89855194091797,-0.019023513421416283,0.08524758368730545,0.001998653868213296,-0.006103515625,1.913994663071283,N,,,,False,False,False,1,,,
34,22:03:28:349,0.002517700893804431,0.0,0.676366925239563,162.7826083856454,366.89413231206356,581.1533605468975,-433.8551940917969,34.89859390258789,-0.01945541426539421,0.13243736326694489,0.0035953999031335115,-0.00531005859375,2.5689374491925028,N,,,,False,False,False,1,,,
35,22:03:28:375,0.002517700893804431,0.0,0.676366925239563,162.7681781644341,366.87971394049384,581.1389315068855,-433.84075927734375,34.89862060546875,-0.019658774137496948,0.1527230143547058,0.004608882591128349,-0.0048828125,2.862035089448286,N,,,,False,False,False,1,,,
36,22:03:28:403,0.002517700893804431,0.0,0.7617592811584473,162.7346476300142,366.8462064591074,581.1054027707467,-433.8072204589844,34.898681640625,-0.019937438890337944,0.18166252970695496,0.0069573563523590565,-0.004058837424963713,3.371241333855893,N,,,,False,False,False,1,,,
37,22:03:28:423,0.002517700893804431,0.0,0.7907447814941406,162.716158235362,366.82772909648594,581.0869142063,-433.7887268066406,34.898712158203125,-0.020062560215592384,0.18998169898986816,0.008244560100138187,-0.0036926271859556437,3.5895946300258212,N,,,,False,False,False,1,,,
38,22:03:28:450,0.002517700893804431,0.0,0.7907447814941406,162.6984920295058,366.8100734435453,581.0692486250914,-433.77105712890625,34.898746490478516,-0.020139655098319054,0.19468086957931519,0.009478176012635231,-0.0033569333609193563,3.773709507193006,N,,,,False,False,False,1,,,
39,22:03:28:477,0.002517700893804431,0.0,0.82808917760849,162.66129767403734,366.77289981648886,581.0320552505889,-433.7338562011719,34.8988151550293,-0.02023845538496971,0.1972626894712448,0.012065400369465351,-0.0028076167218387127,4.1040284941620815,N,,,,False,False,False,1,,,
40,22:03:28:504,0.002517700893804431,0.0,0.855181097984314,162.6390236143526,366.7506377692353,581.0097816763647,-433.7115783691406,34.89885330200195,-0.020281104370951653,0.19563709199428558,0.013607705011963844,-0.002532958984375,4.275510040221667,N,,,,False,False,False,1,,,
41,22:03:28:545,0.002517700893804431,0.0,0.8844196200370789,162.5756171611683,366.6872628468961,580.9463761207335,-433.6481628417969,34.89897537231445,-0.020282821729779243,0.18511177599430084,0.017993031069636345,-0.001953125,4.700748356798825,N,,,,False,False,False,1,,,
42,22:03:28:573,0.002517700893804431,0.0,0.9618786573410034,162.53472892135463,366.6463941072227,580.9054883121946,-433.6072692871094,34.8990592956543,-0.020246123895049095,0.17649208009243011,0.020817046985030174,-0.0017089842585846782,4.9426371683182975,N,,,,False,False,False,1,,,
43,22:03:28:601,0.002517700893804431,0.0,0.9618786573410034,162.50741961264734,366.6190984306871,580.8781794019117,-433.5799560546875,34.899112701416016,-0.02024867944419384,0.17068642377853394,0.02269727550446987,-0.0015563963679596782,5.0956160863473094,N,,,,False,False,False,1,,,
44,22:03:28:629,-0.03998344764113426,0.0,0.9855148196220398,162.4622672134361,366.5739632668616,580.8330232557142,-433.5347900390625,34.898624420166016,-0.020197676494717598,0.16169105470180511,-0.0020446775015443563,0.009362427517771721,5.335078609521114,N,,,,False,False,False,1,,,
45,22:03:28:655,-0.03998344764113426,0.0,0.9855148196220398,162.4622672134361,366.5739632668616,580.8330232557142,-433.5347900390625,34.898624420166016,-0.020197676494717598,0.16169105470180511,-0.0020446775015443563,0.009362427517771721,5.335078609521114,N,,,,False,False,False,1,,,
46,22:03:28:696,-0.04129289090633392,0.0,0.9906898140907288,162.35513989315655,366.46686882584726,580.7258779486232,-433.4276123046875,34.896175384521484,-0.020121345296502113,0.14503222703933716,-0.11511228233575821,0.031269870698451996,5.869347222410157,N,,,,False,False,False,1,,,
47,22:03:28:722,-0.04129289090633392,0.0,0.9932669997215271,162.30286003958238,366.4146034143649,580.6735878019276,-433.37530517578125,34.894779205322266,-0.02007633075118065,0.13929487764835358,-0.1744689643383026,0.03461761027574539,6.1135302301986965,N,,,,False,False,False,1,,,
48,22:03:28:748,-0.04129289090633392,0.0,0.9932669997215271,162.27287753503492,366.384629338807,580.6435992378127,-433.3453063964844,34.89394760131836,-0.02006649039685726,0.1365901082754135,-0.2086181491613388,0.035275328904390335,6.249044823766818,N,,,,False,False,False,1,,,
49,22:03:28:776,-0.040889982134103775,0.0,0.9932669997215271,162.21260842647024,366.3243767257012,580.5833174648947,-433.2850036621094,34.8922119140625,-0.020047377794981003,0.132198303937912,-0.2772216796875,0.035004012286663055,6.513190586611343,N,,,,False,False,False,1,,,
50,22:03:28:801,-0.040889982134103775,0.0,0.9932669997215271,162.21260842647024,366.3243767257012,580.5833174648947,-433.2850036621094,34.8922119140625,-0.020047377794981003,0.132198303937912,-0.2772216796875,0.035004012286663055,6.513190586611343,N,,,,False,False,False,1,,,
51,22:03:28:831,-0.03605520352721214,0.0,0.9932669997215271,162.11238307725736,366.2241784692212,580.4830710647936,-433.1847229003906,34.88935089111328,-0.019995002076029778,0.12733520567417145,-0.3821715712547302,0.029877919703722,6.9321447974623736,N,,,,False,False,False,1,,,
52,22:03:28:840,-0.03605520352721214,0.0,0.9932669997215271,162.11238307725736,366.2241784692212,580.4830710647936,-433.1847229003906,34.88935089111328,-0.019995002076029778,0.12733520567417145,-0.3821715712547302,0.029877919703722,6.9321447974623736,N,,,,False,False,False,1,,,
53,22:03:28:886,-0.03343644365668297,0.0,0.9932669997215271,162.00709611393307,366.1189212117892,580.3777619332221,-433.0793762207031,34.88630676269531,-0.020008087158203125,0.12451434135437012,-0.4848022162914276,0.024325257167220116,7.350711902478677,N,,,,False,False,False,1,,,
54,22:03:28:920,-0.02638617902994156,0.0,0.9932669997215271,161.93541893143092,366.0472646189523,580.3060702860998,-433.0076599121094,34.88433837890625,-0.020002441480755806,0.12355128675699234,-0.544708251953125,0.018940135836601257,7.6259449182037615,NW,,,,False,False,False,1,,,
55,22:03:28:946,-0.02638617902994156,0.0,0.9932669997215271,161.93541893143092,366.0472646189523,580.3060702860998,-433.0076599121094,34.88433837890625,-0.020002441480755806,0.12355128675699234,-0.544708251953125,0.018940135836601257,7.6259449182037615,NW,,,,False,False,False,1,,,
56,22:03:28:971,-0.019436918199062347,0.0,0.9932669997215271,161.83052207477203,365.94239962489246,580.2011542839758,-432.9027099609375,34.88175582885742,-0.019979476928710938,0.12309366464614868,-0.6125487685203552,0.00942069198936224,8.016880077546364,NW,,,,False,False,False,1,,,
57,22:03:29:000,-0.017724815756082535,0.0,0.9932669997215271,161.75945099898163,365.87135116107544,580.1300709769391,-432.83160400390625,34.880104064941406,-0.019979171454906464,0.1232575848698616,-0.6512451767921448,0.004846108146011829,8.274879162358998,NW,,,,False,False,False,1,,,
58,22:03:29:026,-0.017624104395508766,0.0,0.9932669997215271,161.68407883735793,365.7960029824811,580.0546859015295,-432.7561950683594,34.87836837768555,-0.019974861294031143,0.12372203916311264,-0.6895446181297302,0.0021183867938816547,8.543056375632084,NW,,,,False,False,False,1,,,
59,22:03:29:051,-0.017624104395508766,0.0,0.9932669997215271,161.64009433534673,365.7520328271729,580.0106938633787,-432.7121887207031,34.87734603881836,-0.019990844652056694,0.12410452961921692,-0.7113645672798157,0.0014021712122485042,8.697354825493825,NW,,,,False,False,False,1,,,
60,22:03:29:078,-0.017624104395508766,0.0,0.9932669997215271,161.64009433534673,365.7520328271729,580.0106938633787,-432.7121887207031,34.87734603881836,-0.019990844652056694,0.12410452961921692,-0.7113645672798157,0.0014021712122485042,8.697354825493825,NW,,,,False,False,False,1,,,
61,22:03:29:103,-0.017624104395508766,0.0,0.9932669997215271,161.51061189780643,365.6225915749627,579.8811886782933,-432.5826416015625,34.874290466308594,-0.020008429884910583,0.12555935978889465,-0.7747191786766052,0.0015738088404759765,9.142558258485666,NW,,,,False,False,False,1,,,
62,22:03:29:130,-0.013998514972627163,0.0,0.9932669997215271,161.42694406126114,365.53895001577325,579.7975059586424,-432.4989318847656,34.87230682373047,-0.020009536296129227,0.1266999989748001,-0.8128662109375,0.001675369800068438,9.423958343489302,NW,,,,False,False,False,1,,,
63,22:03:29:159,-0.012286446057260036,0.0,0.9932669997215271,161.38051922155967,365.49254015652275,579.7510731146772,-432.4524841308594,34.871238708496094,-0.020017853006720543,0.12739668786525726,-0.8316650986671448,0.0012016105465590954,9.57813584636776,NW,,,,False,False,False,1,,,
64,22:03:29:179,-0.011984316632151604,0.0,0.9932669997215271,161.2915125176454,365.4035620172244,579.6620511013059,-432.3634338378906,34.86920928955078,-0.020022239536046982,0.12879687547683716,-0.8645934462547302,0.0003258628130424768,9.870304609015236,NW,,,,False,False,False,1,,,
65,22:03:29:233,-0.011984316632151604,0.0,0.9932669997215271,161.14869949113648,365.2607949250947,579.5192133904802,-432.2205505371094,34.86594772338867,-0.020037803798913956,0.13119426369667053,-0.9135130047798157,0.0002531992504373193,10.330066912529842,NW,,,,False,False,False,1,,,
66,22:03:29:272,-0.011984316632151604,0.0,0.9932669997215271,161.0469126744213,365.15903973085415,579.417408427303,-432.11871337890625,34.863582611083984,-0.020015105605125427,0.13296328485012054,-0.9473877549171448,0.001070857048034668,10.651997147726703,NW,,,,False,False,False,1,,,
67,22:03:29:281,-0.011984316632151604,0.0,0.9932669997215271,161.0056735824371,365.11781342364463,579.3761618712286,-432.07745361328125,34.86260986328125,-0.020009726285934448,0.13370095193386078,-0.9609984755516052,0.0015235890168696642,10.781014908804583,NW,,,,False,False,False,1,,,
68,22:03:29:327,-0.011984316632151604,0.0,0.9932669997215271,160.89842878807494,365.01060276591727,579.2688975688455,-431.97015380859375,34.860042572021484,-0.020047225058078766,0.13564755022525787,-0.9962769746780396,0.00287259416654706,11.113228625912988,NW,,,,False,False,False,1,,,
69,22:03:29:352,-0.011984316632151604,0.0,0.9932669997215271,160.8479787217195,364.96016835626887,579.2184381144676,-431.919677734375,34.85881805419922,-0.020053405314683914,0.13656961917877197,-1.012847900390625,0.0035307712387293577,11.26805829830051,NW,,,,False,False,False,1,,,
70,22:03:29:377,-0.011984316632151604,0.0,0.9932669997215271,160.8479787217195,364.96016835626887,579.2184381144676,-431.919677734375,34.85881805419922,-0.020053405314683914,0.13656961917877197,-1.012847900390625,0.0035307712387293577,11.26805829830051,NW,,,,False,False,False,1,,,
71,22:03:29:401,-0.011984316632151604,0.0,0.9932669997215271,160.62345739281824,364.7357159796522,578.9938736840627,-431.6950378417969,34.85321044921875,-0.020104484632611275,0.14073604345321655,-1.086212158203125,0.0063275839202106,11.94551264251425,NW,,,,False,False,False,1,,,
72,22:03:29:427,-0.011984316632151604,0.0,0.9932669997215271,160.55656875761295,364.66884789279646,578.9269718135428,-431.62811279296875,34.85148620605469,-0.02013862505555153,0.14199279248714447,-1.1080323457717896,0.007077230140566826,12.144023077309424,NW,,,,False,False,False,1,,,
73,22:03:29:448,-0.011984316632151604,0.0,0.9932669997215271,160.50648587679052,364.6187794838165,578.8768787544843,-431.5780029296875,34.85018539428711,-0.02012832649052143,0.14291487634181976,-1.12432861328125,0.007600916083902121,12.292050914634315,NW,,,,False,False,False,1,,,
74,22:03:29:480,-0.011984316632151604,0.0,0.9932669997215271,160.3906438420515,364.50297117554965,578.7610128017315,-431.46209716796875,34.84711837768555,-0.020135726779699326,0.14506638050079346,-1.1620177030563354,0.008725556544959545,12.631202994368548,NW,,,,False,False,False,1,,,
75,22:03:29:508,-0.011984316632151604,0.0,0.9932669997215271,160.27181397734145,364.3841754090695,578.6421577430127,-431.34320068359375,34.84389877319336,-0.02014789544045925,0.147272527217865,-1.2005921602249146,0.009751830250024796,12.97525347209089,NW,,,,False,False,False,1,,,
76,22:03:29:531,-0.011984316632151604,0.0,0.9932669997215271,160.27181397734145,364.3841754090695,578.6421577430127,-431.34320068359375,34.84389877319336,-0.02014789544045925,0.147272527217865,-1.2005921602249146,0.009751830250024796,12.97525347209089,NW,,,,False,False,False,1,,,
77,22:03:29:556,-0.011984316632151604,0.0,0.9932669997215271,160.0701782529012,364.1825967774915,578.4404778712717,-431.1414489746094,34.83827590942383,-0.020193099975585938,0.15099498629570007,-1.265838623046875,0.011255312711000443,13.550308005854442,NW,,,,False,False,False,1,,,
78,22:03:29:589,-0.011984316632151604,0.0,0.9932669997215271,159.9994189768719,364.1118571277427,578.3697026401288,-431.0706481933594,34.83625411987305,-0.02020893059670925,0.15229271352291107,-1.288665771484375,0.011724070645868778,13.749567602680541,NW,,,,False,False,False,1,,,
79,22:03:29:616,-0.011984316632151604,0.0,0.9932669997215271,159.86549580753064,363.9779699443348,578.2357484509603,-430.9366455078125,34.83235168457031,-0.020216254517436028,0.15472427010536194,-1.3318787813186646,0.01255001313984394,14.12420535979915,NW,,,,False,False,False,1,,,
80,22:03:29:643,-0.011984316632151604,0.0,0.9932669997215271,159.7438039472953,363.85630972461985,578.1140275924321,-430.81488037109375,34.828731536865234,-0.020204734057188034,0.15690310299396515,-1.37103271484375,0.013241072185337543,14.461179330510339,NW,,,,False,False,False,1,,,
81,22:03:29:658,-0.011984316632151604,0.0,0.9932669997215271,159.7438039472953,363.85630972461985,578.1140275924321,-430.81488037109375,34.828731536865234,-0.020204734057188034,0.15690310299396515,-1.37103271484375,0.013241072185337543,14.461179330510339,NW,,,,False,False,False,1,,,
82,22:03:29:698,-0.01097722165286541,0.0,0.9932669997215271,159.52302282208106,363.63558487400877,577.8931923737566,-430.5939636230469,34.822017669677734,-0.020191725343465805,0.15182143449783325,-1.4389342069625854,0.013217240571975708,14.73534970191418,NW,,,,False,False,False,1,,,
83,22:03:29:727,-0.008862330578267574,0.0,0.9932669997215271,159.38346004284955,363.49605439076083,577.7535940626437,-430.4543151855469,34.81770324707031,-0.02007141150534153,0.13466399908065796,-1.4788817167282104,0.01231540646404028,14.730370202728956,NW,,,,False,False,False,N,,,
84,22:03:29:758,-0.008862330578267574,0.0,0.9932669997215271,159.3117878136357,363.4243983930859,577.6819033905738,-430.3825988769531,34.81547927856445,-0.019999122247099876,0.12396109849214554,-1.4977415800094604,0.01147418562322855,14.727718046124291,NW,,,,False,False,False,N,,,
85,22:03:29:785,-0.004833988379687071,0.0,0.9932669997215271,159.16368569980338,363.2763312338316,577.5337636010796,-430.2344055175781,34.81093215942383,-0.019899634644389153,0.10775988548994064,-1.5303955078125,0.008445583283901215,15.04256680780654,NW,,,,False,False,False,N,,,
86,22:03:29:804,-0.004833988379687071,0.0,0.9932669997215271,159.09051961597984,363.2031839791425,577.4605793071958,-430.16119384765625,34.808712005615234,-0.019911574199795723,0.11021875590085983,-1.543884038925171,0.006955630145967007,15.405220223591584,NW,,,,False,False,False,2,,,
87,22:03:29:831,-0.004833988379687071,0.0,0.9932669997215271,159.09051961597984,363.2031839791425,577.4605793071958,-430.16119384765625,34.808712005615234,-0.019911574199795723,0.11021875590085983,-1.543884038925171,0.006955630145967007,15.405220223591584,NW,,,,False,False,False,2,,,
88,22:03:29:872,-0.004229739308357239,0.0,0.9932669997215271,158.79224654241222,362.9049925227865,577.1622326536004,-429.86273193359375,34.7996940612793,-0.020174140110611916,0.15257275104522705,-1.588836431503296,0.0029779435135424137,16.756575068477037,NW,,,,False,False,False,2,,,
89,22:03:29:901,-0.004229739308357239,0.0,0.9932669997215271,158.63127785308708,362.74406831649094,577.0012238852032,-429.70166015625,34.7948112487793,-0.02034992165863514,0.1788826435804367,-1.609832763671875,0.002350206021219492,17.415887164736283,NW,,,,False,False,False,2,,,
90,22:03:29:948,-0.004229739308357239,0.0,0.9932669997215271,158.38085878312532,362.49371509257776,576.7507408347244,-429.4510803222656,34.78714370727539,-0.020516127347946167,0.2140171378850937,-1.6407164335250854,0.00264562270604074,18.369181427210155,NW,,,,False,False,False,2,,,
91,22:03:29:974,-0.004229739308357239,0.0,0.9932669997215271,158.38085878312532,362.49371509257776,576.7507408347244,-429.4510803222656,34.78714370727539,-0.020516127347946167,0.2140171378850937,-1.6407164335250854,0.00264562270604074,18.369181427210155,NW,,,,False,False,False,2,,,
92,22:03:30:000,-0.004229739308357239,0.0,0.9932669997215271,158.10646926244283,362.219393969871,576.4762791463927,-429.176513671875,34.778648376464844,-0.02058769203722477,0.24016310274600983,-1.6731873750686646,0.003810909343883395,19.32976700771334,NW,,,,False,False,False,2,,,
93,22:03:30:031,-0.004229739308357239,0.0,0.9932669997215271,158.01000511690015,362.12295346671567,576.379789170381,-429.0799865722656,34.775630950927734,-0.02061084657907486,0.24624879658222198,-1.684417724609375,0.0042939321137964725,19.65027405417559,NW,,,,False,False,False,2,,,
94,22:03:30:058,-0.004229739308357239,0.0,0.9932669997215271,157.82363474066872,361.93662813714775,576.1933682279284,-428.89349365234375,34.76976013183594,-0.020649870857596397,0.25457480549812317,-1.705902099609375,0.00522531196475029,20.247514807631234,NW,,,,False,False,False,2,,,
95,22:03:30:085,-0.004229739308357239,0.0,0.9932669997215271,157.64989139713228,361.7629260372995,576.0195769667308,-428.7196350097656,34.76424026489258,-0.020678939297795296,0.25925347208976746,-1.7257384061813354,0.006054277531802654,20.780846998290276,NW,,,,False,False,False,2,,,
96,22:03:30:110,-0.004229739308357239,0.0,0.9932669997215271,157.54583501748402,361.65889400793156,575.9154915085124,-428.6155090332031,34.76091003417969,-0.020693816244602203,0.26106348633766174,-1.7375487089157104,0.006548895966261625,21.090593647349458,NW,,,,False,False,False,2,,,
97,22:03:30:136,-0.004229739308357239,0.0,0.9932669997215271,157.54583501748402,361.65889400793156,575.9154915085124,-428.6155090332031,34.76091003417969,-0.020693816244602203,0.26106348633766174,-1.7375487089157104,0.006548895966261625,21.090593647349458,NW,,,,False,False,False,2,,,
98,22:03:30:168,-0.004229739308357239,0.0,0.9932669997215271,157.1412937609681,361.254444828375,575.5108344603381,-428.210693359375,34.7477912902832,-0.020730361342430115,0.26314669847488403,-1.783081293106079,0.008226477541029453,22.234025854360386,NW,,,,False,False,False,2,,,
99,22:03:30:192,-0.0040283226408064365,0.0,0.9932669997215271,157.03013372027922,361.14330937740226,575.3996418208322,-428.0994567871094,34.744136810302734,-0.020735854282975197,0.26283249258995056,-1.7954102754592896,0.008604018948972225,22.53322939561616,NW,,,,False,False,False,2,,,
100,22:03:30:202,-0.0040283226408064365,0.0,0.9932669997215271,156.93980317402492,361.0529986109172,575.3092845545491,-428.0090637207031,34.741153717041016,-0.020739173516631126,0.26242950558662415,-1.8052978515625,0.008858994580805302,22.772205806199956,NW,,,,False,False,False,2,,,
